Order Date,Year,Month,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
13-12-2014,2014,12,Randy Ferguson,Arizona,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5,2,-4
13-12-2014,2014,12,Kimberly Carter,Kentucky,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12,3,6
14-12-2014,2014,12,Joy Daniels,Illinois,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5,4,-9
14-12-2014,2014,12,Joy Daniels,Illinois,Office Supplies,Fasteners,Assorted Color Push Pins,3,2,0
14-12-2014,2014,12,Joy Daniels,Illinois,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35,3,-2
14-12-2014,2014,12,Bryan Mills,Florida,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",186,4,14
14-12-2014,2014,12,Sung Shariari,Ohio,Office Supplies,Art,Newell 35,3,1,0
14-12-2014,2014,12,Sung Shariari,Ohio,Furniture,Tables,Hon Rectangular Conference Tables,137,1,-52
14-12-2014,2014,12,Sung Shariari,Ohio,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,264,1,43
14-12-2014,2014,12,Tom Boeckenhauer,New York,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",7000,4,2240
14-12-2014,2014,12,Cari Sayre,Illinois,Office Supplies,Binders,GBC VeloBind Cover Sets,9,3,-14
15-12-2014,2014,12,Mick Crebagga,Texas,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,41,3,-9
15-12-2014,2014,12,Mick Crebagga,Texas,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763,5,-22
15-12-2014,2014,12,Jas O'Carroll,California,Furniture,Furnishings,Stackable Trays,6,2,2
15-12-2014,2014,12,Sung Pak,Illinois,Furniture,Furnishings,Dana Swing-Arm Lamps,9,2,-7
15-12-2014,2014,12,Ed Braxton,Pennsylvania,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",446,7,-108
16-12-2014,2014,12,Kean Nguyen,Florida,Office Supplies,Binders,Avery Binder Labels,1,1,-1
16-12-2014,2014,12,Chad Cunningham,California,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44,2,15
16-12-2014,2014,12,Chad Cunningham,California,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,242,2,18
16-12-2014,2014,12,Chad Cunningham,California,Technology,Accessories,First Data FD10 PIN Pad,395,5,40
16-12-2014,2014,12,Chad Cunningham,California,Technology,Phones,GE 30524EE4,627,4,71
16-12-2014,2014,12,Ken Black,Florida,Furniture,Chairs,Hon Olson Stacker Stools,1014,9,101
16-12-2014,2014,12,Ken Black,Florida,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2,2,1
16-12-2014,2014,12,Ed Jacobs,Texas,Office Supplies,Paper,Xerox 224,36,7,13
16-12-2014,2014,12,Ed Jacobs,Texas,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",57,2,-75
16-12-2014,2014,12,Steve Chapman,Michigan,Office Supplies,Paper,Xerox 1929,114,5,53
16-12-2014,2014,12,Stefanie Holloman,California,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1404,5,70
16-12-2014,2014,12,Laurel Elliston,Virginia,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,100,2,8
16-12-2014,2014,12,Laurel Elliston,Virginia,Furniture,Furnishings,Ultra Door Push Plate,29,6,10
16-12-2014,2014,12,Sean Christensen,Texas,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,320,4,96
16-12-2014,2014,12,Sean Christensen,Texas,Furniture,Furnishings,Longer-Life Soft White Bulbs,9,7,-3
17-12-2014,2014,12,Roy FranzÃ¶sisch,Georgia,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40,3,11
17-12-2014,2014,12,Erin Creighton,Ohio,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5,4,-4
19-12-2014,2014,12,Mike Kennedy,Florida,Office Supplies,Binders,Insertable Tab Post Binder Dividers,5,2,-4
19-12-2014,2014,12,Mike Kennedy,Florida,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,248,5,-19
19-12-2014,2014,12,Irene Maddox,Alabama,Office Supplies,Binders,Canvas Sectional Post Binders,153,6,75
19-12-2014,2014,12,Irene Maddox,Alabama,Office Supplies,Supplies,Acme Stainless Steel Office Snips,7,1,2
19-12-2014,2014,12,Irene Maddox,Alabama,Furniture,Chairs,High-Back Leather Manager's Chair,1820,14,164
19-12-2014,2014,12,Bart Pistole,California,Office Supplies,Labels,Avery 516,15,2,7
19-12-2014,2014,12,Bart Pistole,California,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,23,5,9
19-12-2014,2014,12,Bart Pistole,California,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,584,5,73
19-12-2014,2014,12,Bart Pistole,California,Technology,Phones,Clarity 53712,211,4,16
19-12-2014,2014,12,Speros Goranitis,Illinois,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,324,3,36
19-12-2014,2014,12,Speros Goranitis,Illinois,Office Supplies,Paper,Xerox 229,16,3,5
19-12-2014,2014,12,Speros Goranitis,Illinois,Office Supplies,Storage,"Rogers Jumbo File, Granite",33,3,-8
20-12-2014,2014,12,Penelope Sewall,Virginia,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",122,2,0
20-12-2014,2014,12,Penelope Sewall,Virginia,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244,7,494
20-12-2014,2014,12,Penelope Sewall,Virginia,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,62,3,29
20-12-2014,2014,12,Penelope Sewall,Virginia,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455,2,100
20-12-2014,2014,12,Keith Herrera,Washington,Office Supplies,Labels,Avery 489,31,3,15
20-12-2014,2014,12,Tony Sayre,Tennessee,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,44,7,4
20-12-2014,2014,12,Tony Sayre,Tennessee,Furniture,Chairs,SAFCO Arco Folding Chair,663,3,75
20-12-2014,2014,12,Tony Sayre,Tennessee,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),26,5,9
20-12-2014,2014,12,Michael Chen,California,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,488,2,153
20-12-2014,2014,12,Michael Chen,California,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47,2,12
20-12-2014,2014,12,Michael Chen,California,Office Supplies,Art,Newell 31,4,1,1
20-12-2014,2014,12,Michael Chen,California,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",155,5,50
20-12-2014,2014,12,Toby Carlisle,Colorado,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,448,7,90
20-12-2014,2014,12,Adrian Barton,Indiana,Office Supplies,Labels,Avery 487,4,1,2
20-12-2014,2014,12,Adrian Barton,Indiana,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1104,3,497
20-12-2014,2014,12,Mark Hamilton,Ohio,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,191,3,-21
20-12-2014,2014,12,Carol Triggs,Arizona,Furniture,Furnishings,"Computer Room Manger, 14""",52,2,10
20-12-2014,2014,12,Carol Triggs,Arizona,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,72,3,22
20-12-2014,2014,12,Carol Triggs,Arizona,Furniture,Chairs,Global Low Back Tilter Chair,242,3,-42
20-12-2014,2014,12,Carol Triggs,Arizona,Office Supplies,Paper,Xerox 1888,222,5,78
20-12-2014,2014,12,Carol Triggs,Arizona,Office Supplies,Paper,Xerox 1954,8,2,3
20-12-2014,2014,12,William Brown,Texas,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19,2,-50
20-12-2014,2014,12,William Brown,Texas,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65,5,-8
20-12-2014,2014,12,Suzanne McNair,New York,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,192,3,36
21-12-2014,2014,12,Gary McGarr,California,Furniture,Chairs,SAFCO Arco Folding Chair,1326,6,149
21-12-2014,2014,12,Gary McGarr,California,Furniture,Chairs,Safco Contoured Stacking Chairs,572,3,36
21-12-2014,2014,12,Dennis Pardue,Tennessee,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18,2,-15
21-12-2014,2014,12,John Castell,Delaware,Office Supplies,Labels,Avery 492,17,6,8
22-12-2014,2014,12,Khloe Miller,California,Office Supplies,Art,Newell 332,12,4,3
22-12-2014,2014,12,Bradley Talbott,New York,Office Supplies,Storage,Desktop 3-Pocket Hot File,216,4,56
22-12-2014,2014,12,Nora Preis,Illinois,Office Supplies,Storage,Economy Rollaway Files,132,1,10
22-12-2014,2014,12,Nora Preis,Illinois,Office Supplies,Binders,Recycled Easel Ring Binders,18,6,-31
22-12-2014,2014,12,Nora Preis,Illinois,Office Supplies,Paper,White Computer Printout Paper by Universal,124,4,45
22-12-2014,2014,12,Tamara Willingham,New York,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',297,13,100
23-12-2014,2014,12,Sarah Foster,Indiana,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207,11,58
23-12-2014,2014,12,Tiffany House,New York,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53,2,-20
23-12-2014,2014,12,Tiffany House,New York,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,57,3,16
23-12-2014,2014,12,Michelle Ellison,Texas,Office Supplies,Paper,Xerox 2000,5,1,2
23-12-2014,2014,12,Craig Carreira,Florida,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,46,3,16
23-12-2014,2014,12,Craig Carreira,Florida,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",65,1,6
23-12-2014,2014,12,Craig Carreira,Florida,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,424,2,-11
23-12-2014,2014,12,Craig Carreira,Florida,Office Supplies,Art,Prang Dustless Chalk Sticks,1,1,1
23-12-2014,2014,12,Craig Carreira,Florida,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,84,5,-1
24-12-2014,2014,12,Luke Foster,Florida,Office Supplies,Paper,Xerox 1974,10,2,3
24-12-2014,2014,12,Resi PÃ¶lking,Ohio,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30,5,9
24-12-2014,2014,12,Julie Creighton,California,Office Supplies,Storage,Letter Size Cart,143,1,41
24-12-2014,2014,12,Julie Creighton,California,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292,6,18
24-12-2014,2014,12,Ben Ferrer,California,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,174,7,17
24-12-2014,2014,12,Ben Ferrer,California,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,362,2,101
24-12-2014,2014,12,Ben Ferrer,California,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,63,3,13
24-12-2014,2014,12,Ben Ferrer,California,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818,3,51
24-12-2014,2014,12,Ben Ferrer,California,Office Supplies,Storage,Tennsco Commercial Shelving,20,1,0
24-12-2014,2014,12,Ben Ferrer,California,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",24,1,6
24-12-2014,2014,12,Adam Shillingsburg,California,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,14,1,4
26-12-2014,2014,12,Alan Dominguez,Texas,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,601,3,-9
26-12-2014,2014,12,Kelly Lampkin,Colorado,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300,8,79
26-12-2014,2014,12,Kelly Lampkin,Colorado,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230,3,20
26-12-2014,2014,12,Kelly Lampkin,Colorado,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218,3,-25
26-12-2014,2014,12,Kelly Lampkin,Colorado,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,79,5,-63
26-12-2014,2014,12,Kelly Lampkin,Colorado,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",28,3,9
26-12-2014,2014,12,Christina Anderson,Illinois,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",9,5,-15
26-12-2014,2014,12,Clytie Kelty,California,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,12,3,0
26-12-2014,2014,12,Clytie Kelty,California,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3,2,1
26-12-2014,2014,12,Maureen Gnade,Pennsylvania,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18,3,6
26-12-2014,2014,12,Maureen Gnade,Pennsylvania,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,35,2,6
26-12-2014,2014,12,Maureen Gnade,Pennsylvania,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,82,2,8
26-12-2014,2014,12,Maureen Gnade,Pennsylvania,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,227,4,-43
26-12-2014,2014,12,Tracy Blumstein,New York,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,192,6,19
26-12-2014,2014,12,Andy Yotov,Pennsylvania,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8,3,1
27-12-2014,2014,12,Alyssa Tate,California,Office Supplies,Labels,Staple-on labels,12,4,5
27-12-2014,2014,12,Corey-Lock,Illinois,Furniture,Furnishings,DAX Wood Document Frame,33,6,-20
27-12-2014,2014,12,Corey-Lock,Illinois,Office Supplies,Storage,Staple magnet,30,4,3
27-12-2014,2014,12,Jeremy Farry,California,Furniture,Chairs,Bevis Steel Folding Chairs,230,3,23
27-12-2014,2014,12,Jeremy Farry,California,Office Supplies,Paper,Xerox 1927,13,3,6
27-12-2014,2014,12,Thomas Brumley,New York,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767,14,162
27-12-2014,2014,12,Cynthia Delaney,California,Office Supplies,Appliances,Staple holder,11,1,3
27-12-2014,2014,12,Cynthia Delaney,California,Office Supplies,Fasteners,Staples,8,3,4
27-12-2014,2014,12,Cynthia Delaney,California,Office Supplies,Storage,Advantus Rolling Storage Box,51,3,14
27-12-2014,2014,12,Cynthia Delaney,California,Office Supplies,Binders,GBC VeloBind Cover Sets,37,3,14
27-12-2014,2014,12,Tamara Chand,Alabama,Office Supplies,Paper,Xerox 1983,24,4,12
27-12-2014,2014,12,Tamara Chand,Alabama,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498,5,184
27-12-2014,2014,12,Nathan Cano,Texas,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,5,1,-8
27-12-2014,2014,12,Karl Braun,Ohio,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",182,3,-18
27-12-2014,2014,12,Karl Braun,Ohio,Office Supplies,Storage,Safco Industrial Shelving,118,2,-25
27-12-2014,2014,12,Resi PÃ¶lking,Arizona,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,947,6,-694
28-12-2014,2014,12,Sung Pak,Pennsylvania,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99,4,9
28-12-2014,2014,12,Anthony Jacobs,Massachusetts,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737,6,504
28-12-2014,2014,12,Anthony Jacobs,Massachusetts,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704,5,85
28-12-2014,2014,12,Anthony Jacobs,Massachusetts,Office Supplies,Paper,Xerox 1906,142,4,67
28-12-2014,2014,12,Maribeth Dona,California,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",999,9,30
28-12-2014,2014,12,Maribeth Dona,California,Office Supplies,Supplies,Acme Box Cutter Scissors,51,5,13
29-12-2014,2014,12,Debra Catini,Minnesota,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,25,2,7
29-12-2014,2014,12,Debra Catini,Minnesota,Technology,Accessories,ImationÂ 32GB Pocket Pro USB 3.0Â Flash DriveÂ - 32 GB - Black - 1 P ...,120,4,48
29-12-2014,2014,12,Anthony Johnson,California,Furniture,Furnishings,Stacking Trays by OIC,25,5,8
29-12-2014,2014,12,Anthony Johnson,California,Office Supplies,Paper,Xerox 1981,21,4,10
29-12-2014,2014,12,Anthony Johnson,California,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,768,6,288
29-12-2014,2014,12,Anthony Johnson,California,Office Supplies,Binders,Avery Hanging File Binders,14,3,5
29-12-2014,2014,12,Anthony Johnson,California,Technology,Phones,Mophie Juice Pack Helium for iPhone,192,3,19
29-12-2014,2014,12,Anthony Johnson,California,Office Supplies,Labels,Avery 477,275,9,126
29-12-2014,2014,12,Anthony Johnson,California,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",71,6,24
29-12-2014,2014,12,Shui Tom,New Mexico,Technology,Phones,Mediabridge Sport Armband iPhone 5s,24,3,-6
29-12-2014,2014,12,Shui Tom,New Mexico,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33,1,8
29-12-2014,2014,12,Zuschuss Carroll,Illinois,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,39,3,-51
29-12-2014,2014,12,Michael Granlund,Illinois,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",9,3,-5
29-12-2014,2014,12,Arianne Irving,California,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,89,6,44
29-12-2014,2014,12,Arianne Irving,California,Technology,Phones,HTC One,320,4,36
29-12-2014,2014,12,Ricardo Emerson,Ohio,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48,5,6
30-12-2014,2014,12,Ken Brennan,Michigan,Office Supplies,Art,Newell 350,10,3,3
30-12-2014,2014,12,Stefania Perrino,Texas,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,13,3,5
30-12-2014,2014,12,Stefania Perrino,Texas,Technology,Phones,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",218,2,19
30-12-2014,2014,12,Stefania Perrino,Texas,Technology,Phones,AT&T 1080 Corded phone,329,3,29
30-12-2014,2014,12,Stefania Perrino,Texas,Office Supplies,Binders,Acco Hanging Data Binders,2,3,-4
30-12-2014,2014,12,Stefania Perrino,Texas,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,48,2,14
30-12-2014,2014,12,Maureen Fritzler,Arizona,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,552,5,-460
30-12-2014,2014,12,Guy Armstrong,Pennsylvania,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",28,2,7
30-12-2014,2014,12,Alex Russell,Pennsylvania,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,252,6,-50
30-12-2014,2014,12,Alex Russell,Pennsylvania,Furniture,Tables,Hon 5100 Series Wood Tables,524,3,-192
30-12-2014,2014,12,Astrea Jones,New York,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,123,3,31
30-12-2014,2014,12,Astrea Jones,New York,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35,7,13
30-12-2014,2014,12,Dorothy Dickinson,Tennessee,Office Supplies,Storage,Tennsco Industrial Shelving,39,1,-9
31-12-2014,2014,12,Pamela Coakley,New York,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573,7,197
31-12-2014,2014,12,Rob Williams,Missouri,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",30,7,12
31-12-2014,2014,12,Rob Williams,Missouri,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,48,7,16
31-12-2014,2014,12,Gary Mitchum,Massachusetts,Furniture,Furnishings,Nu-Dell Executive Frame,63,5,23
31-12-2014,2014,12,Gary Mitchum,Massachusetts,Technology,Accessories,ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,114,3,27
31-12-2014,2014,12,Candace McMahon,Texas,Office Supplies,Envelopes,Staple envelope,50,2,18
31-12-2014,2014,12,Katherine Murray,Rhode Island,Office Supplies,Paper,Xerox 1917,196,4,92
31-12-2014,2014,12,Katherine Murray,Rhode Island,Office Supplies,Paper,Xerox 1970,15,3,7
31-12-2014,2014,12,Katherine Murray,Rhode Island,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1688,4,743
31-12-2014,2014,12,Katherine Murray,Rhode Island,Furniture,Bookcases,Sauder Inglewood Library Bookcases,342,2,79
31-12-2014,2014,12,Katherine Murray,Rhode Island,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",606,6,151
31-12-2014,2014,12,James Lanier,Nevada,Technology,Phones,Panasonic KX TS3282W Corded phone,476,7,59
31-12-2014,2014,12,Aaron Hawkins,New York,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",35,3,11
31-12-2014,2014,12,Aaron Hawkins,New York,Office Supplies,Labels,Avery 51,19,3,9
02-01-2015,2015,1,Victoria Wilson,Ohio,Office Supplies,Labels,Avery 505,24,2,9
